order_item_id,order_id,product_id,quantity,discount_percentage,sales_amount,total_cost,profit
OI0004176,O002023,P0115,2,15,17922.01,14703.67,3218.34
OI0004177,O002023,P0222,1,10,9398.71,7338.33,2060.38
OI0004178,O002023,P0135,3,10,12163.74,9083.42,3080.32
OI0004179,O002024,P0073,1,0,17927.65,11083.83,6843.82
OI0004180,O002025,P0117,4,10,76717.19,52124.32,24592.87
OI0004181,O002025,P0124,5,10,2658.42,1972.15,686.27
OI0004182,O002025,P0245,2,10,2223.68,1538.98,684.7
OI0004183,O002025,P0098,2,0,2617.9,1474.02,1143.88
OI0004184,O002026,P0123,5,5,95255.6,77027.95,18227.65
OI0004185,O002026,P0056,3,5,102046.73,70222.56,31824.17
OI0004186,O002026,P0120,4,10,4146.16,3550.4,595.76
OI0004187,O002026,P0021,1,15,28075.15,24544.06,3531.09
OI0004188,O002027,P0215,5,5,2294.77,1438.9,855.87
OI0004189,O002028,P0172,2,5,25986.24,16412.26,9573.98
OI0004190,O002028,P0007,5,20,7754.36,5375.05,2379.31
OI0004191,O002028,P0237,3,20,10216.46,7952.79,2263.67
OI0004192,O002029,P0144,5,0,4184.9,3123.35,1061.55
OI0004193,O002029,P0237,5,5,20220.08,13254.65,6965.43
OI0004194,O002030,P0245,4,5,4694.44,3077.96,1616.48
OI0004195,O002030,P0031,3,15,42210.89,28861.68,13349.21
OI0004196,O002030,P0061,5,5,287576.88,210841.45,76735.43
OI0004197,O002031,P0155,4,5,17363.91,14070.44,3293.47
OI0004198,O002031,P0224,2,10,137085.05,112388.4,24696.65
OI0004199,O002031,P0003,1,25,9102.68,9355.05,-252.37
OI0004200,O002031,P0133,3,0,12148.35,7772.19,4376.16
OI0004201,O002033,P0083,1,10,6979.25,4595.6,2383.65
OI0004202,O002033,P0150,5,0,211023.7,125127.85,85895.85
OI0004203,O002034,P0176,3,15,9179.52,6902.4,2277.12
OI0004204,O002035,P0120,4,0,4606.84,3550.4,1056.44
OI0004205,O002035,P0072,2,5,24731.63,19538.36,5193.27
OI0004206,O002035,P0048,3,5,9276.78,7230.21,2046.57
OI0004207,O002036,P0123,4,0,80215.24,61622.36,18592.88
OI0004208,O002036,P0144,5,5,3975.65,3123.35,852.3
OI0004209,O002038,P0212,4,0,50798.8,29169.56,21629.24
OI0004210,O002038,P0167,1,5,1401.06,856.91,544.15
OI0004211,O002038,P0042,1,20,4150.2,2996.36,1153.84
OI0004212,O002038,P0141,2,10,2974.9,2189.84,785.06
OI0004213,O002039,P0098,2,5,2487.01,1474.02,1012.99
OI0004214,O002039,P0205,2,25,6021.18,4484.8,1536.38
OI0004215,O002039,P0002,1,0,7860.72,5478.25,2382.47
OI0004216,O002041,P0134,1,10,14738.8,12224.49,2514.31
OI0004217,O002041,P0244,1,10,71317.18,46028.58,25288.6
OI0004218,O002041,P0154,3,5,42381.58,29507.97,12873.61
OI0004219,O002041,P0156,4,5,17763.94,14402.8,3361.14
OI0004220,O002042,P0092,5,10,12982.41,9054.55,3927.86
OI0004221,O002042,P0008,5,0,104181.8,80596.55,23585.25
OI0004222,O002042,P0028,5,10,11952.09,8340.75,3611.34
OI0004223,O002042,P0049,3,5,5115.95,3803.01,1312.94
OI0004224,O002044,P0215,3,15,1231.93,863.34,368.59
OI0004225,O002044,P0157,4,15,27194.08,22499.32,4694.76
OI0004226,O002044,P0239,1,15,714.53,475.35,239.18
OI0004227,O002044,P0123,4,15,68182.95,61622.36,6560.59
OI0004228,O002045,P0133,4,0,16197.8,10362.92,5834.88
OI0004229,O002046,P0188,5,5,114682.72,67110.3,47572.42
OI0004230,O002046,P0113,4,20,15122.94,14247.0,875.94
OI0004231,O002046,P0189,2,15,23547.28,21515.5,2031.78
OI0004232,O002046,P0196,4,0,13116.44,9623.96,3492.48
OI0004233,O002047,P0062,1,20,1194.06,939.7,254.36
OI0004234,O002048,P0191,4,0,305449.6,171976.28,133473.32
OI0004235,O002048,P0205,5,5,19067.07,11212.0,7855.07
OI0004236,O002049,P0007,4,5,7366.64,4300.04,3066.6
OI0004237,O002049,P0157,3,10,21595.3,16874.49,4720.81
OI0004238,O002049,P0065,4,0,11811.6,8995.36,2816.24
OI0004239,O002050,P0058,3,25,43634.18,34241.61,9392.57
OI0004240,O002050,P0101,2,15,7990.7,7010.5,980.2
OI0004241,O002050,P0077,5,10,50346.54,44361.45,5985.09
OI0004242,O002051,P0027,4,5,220142.06,178423.72,41718.34
OI0004243,O002051,P0034,1,20,15833.52,14422.63,1410.89
OI0004244,O002051,P0028,1,15,2257.62,1668.15,589.47
OI0004245,O002052,P0222,5,0,52215.05,36691.65,15523.4
OI0004246,O002052,P0136,3,20,49288.01,44413.71,4874.3
OI0004247,O002053,P0137,1,15,2964.11,2145.61,818.5
OI0004248,O002053,P0003,5,0,60684.55,46775.25,13909.3
OI0004249,O002054,P0091,2,15,8401.74,7883.46,518.28
OI0004250,O002055,P0007,3,5,5524.98,3225.03,2299.95
OI0004251,O002055,P0074,4,10,86427.43,60702.24,25725.19
OI0004252,O002055,P0163,5,0,52850.2,38973.55,13876.65
OI0004253,O002056,P0154,2,20,23793.17,19671.98,4121.19
OI0004254,O002057,P0023,3,0,213101.85,154540.95,58560.9
OI0004255,O002057,P0202,3,0,44457.21,25243.2,19214.01
OI0004256,O002059,P0229,3,10,29222.53,24919.17,4303.36
OI0004257,O002059,P0244,3,5,225837.73,138085.74,87751.99
OI0004258,O002059,P0032,3,10,4933.2,3338.25,1594.95
OI0004259,O002061,P0119,5,5,177231.95,119848.0,57383.95
OI0004260,O002061,P0109,1,10,3755.91,3020.15,735.76
OI0004261,O002063,P0123,5,10,90242.15,77027.95,13214.2
OI0004262,O002063,P0115,2,15,17922.01,13128.28,4793.73
OI0004263,O002064,P0062,3,5,4253.85,2819.1,1434.75
OI0004264,O002064,P0213,5,5,52863.27,32978.8,19884.47
OI0004265,O002065,P0006,5,15,13629.84,12000.2,1629.64
OI0004266,O002065,P0024,3,5,21576.47,15488.46,6088.01
OI0004267,O002067,P0022,2,20,118268.37,86888.52,31379.85
OI0004268,O002067,P0107,3,0,50147.34,29393.88,20753.46
OI0004269,O002067,P0223,4,0,87468.4,56894.0,30574.4
OI0004270,O002067,P0212,1,0,12699.7,7292.39,5407.31
OI0004271,O002068,P0017,4,20,9160.51,7364.0,1796.51
OI0004272,O002068,P0163,2,10,19026.07,15589.42,3436.65
OI0004273,O002068,P0167,3,15,3760.74,2570.73,1190.01
OI0004274,O002069,P0066,4,5,22492.96,17651.2,4841.76
OI0004275,O002069,P0163,3,0,31710.12,23384.13,8325.99
OI0004276,O002071,P0033,1,0,3394.5,2583.64,810.86
OI0004277,O002072,P0189,2,5,26317.55,21515.5,4802.05
OI0004278,O002072,P0106,3,10,6625.02,5158.92,1466.1
OI0004279,O002072,P0117,1,20,17048.26,13031.08,4017.18
OI0004280,O002073,P0181,5,0,23447.2,16926.7,6520.5
OI0004281,O002073,P0131,3,10,10573.71,7713.24,2860.47
OI0004282,O002074,P0055,3,15,8757.95,6492.3,2265.65
OI0004283,O002074,P0087,3,10,11985.0,7330.68,4654.32
OI0004284,O002074,P0225,4,0,66979.2,44795.68,22183.52
OI0004285,O002075,P0207,4,10,17065.26,13483.44,3581.82
OI0004286,O002075,P0192,5,0,18797.35,14244.75,4552.6
OI0004287,O002075,P0166,2,15,65376.63,47669.98,17706.65
OI0004288,O002075,P0001,5,0,6517.65,4054.0,2463.65
OI0004289,O002076,P0204,2,10,29099.72,20759.26,8340.46
OI0004290,O002076,P0086,3,15,63253.31,53820.87,9432.44
OI0004291,O002076,P0217,4,10,9279.04,6383.88,2895.16
OI0004292,O002076,P0019,5,0,27745.55,21489.4,6256.15
OI0004293,O002077,P0005,5,20,15185.68,13605.7,1579.98
OI0004294,O002077,P0096,2,10,24826.25,17774.18,7052.07
OI0004295,O002077,P0179,1,15,2357.62,2212.37,145.25
OI0004296,O002079,P0197,3,0,38650.83,28590.57,10060.26
OI0004297,O002079,P0069,1,5,4746.54,3800.28,946.26
OI0004298,O002079,P0107,1,10,15044.2,9797.96,5246.24
OI0004299,O002080,P0028,3,15,6772.85,5004.45,1768.4
OI0004300,O002080,P0025,4,0,53479.64,37761.44,15718.2
OI0004301,O002080,P0160,4,0,67732.4,38383.0,29349.4
OI0004302,O002080,P0243,2,15,4445.72,3746.64,699.08
OI0004303,O002081,P0031,5,0,82766.45,48102.8,34663.65
OI0004304,O002081,P0081,3,0,73556.64,58243.92,15312.72
OI0004305,O002082,P0070,2,5,1852.12,1332.6,519.52
OI0004306,O002082,P0229,3,0,32469.48,24919.17,7550.31
OI0004307,O002082,P0214,1,0,1500.91,1181.4,319.51
OI0004308,O002083,P0200,2,0,11077.46,6104.18,4973.28
OI0004309,O002083,P0234,3,20,40597.37,39982.11,615.26
OI0004310,O002084,P0245,4,10,4447.37,3077.96,1369.41
OI0004311,O002085,P0004,3,10,30109.0,25057.14,5051.86
OI0004312,O002085,P0226,5,15,9656.04,8047.95,1608.09
OI0004313,O002086,P0062,3,10,4029.97,2819.1,1210.87
OI0004314,O002087,P0243,5,0,13075.65,9366.6,3709.05
OI0004315,O002087,P0048,4,0,13020.04,9640.28,3379.76
OI0004316,O002088,P0175,3,10,136897.4,107414.01,29483.39
OI0004317,O002088,P0094,4,15,41685.87,38728.64,2957.23
OI0004318,O002088,P0197,5,5,61197.15,47650.95,13546.2
OI0004319,O002089,P0096,4,5,52410.97,35548.36,16862.61
OI0004320,O002089,P0099,2,15,10983.82,9900.24,1083.58
OI0004321,O002089,P0204,2,10,29099.72,20759.26,8340.46
OI0004322,O002089,P0089,5,10,12072.74,7523.55,4549.19
OI0004323,O002090,P0054,5,10,346709.61,238359.25,108350.36
OI0004324,O002090,P0019,1,25,4161.83,4297.88,-136.05
OI0004325,O002090,P0008,5,5,98972.71,80596.55,18376.16
OI0004326,O002091,P0141,2,15,2809.62,2189.84,619.78
OI0004327,O002091,P0113,5,20,18903.68,17808.75,1094.93
OI0004328,O002091,P0136,1,10,18483.0,14804.57,3678.43
OI0004329,O002091,P0236,5,5,8775.53,7182.45,1593.08
OI0004330,O002092,P0186,5,0,20156.05,12285.45,7870.6
OI0004331,O002092,P0223,4,5,83094.98,56894.0,26200.98
OI0004332,O002093,P0175,1,20,40562.2,40101.23,460.97
OI0004333,O002094,P0209,5,15,102926.24,86533.3,16392.94
OI0004334,O002094,P0093,5,10,292196.88,253856.96,38339.92
OI0004335,O002094,P0162,1,25,10829.9,9733.4,1096.5
OI0004336,O002094,P0165,3,15,153691.23,135923.19,17768.04
OI0004337,O002095,P0041,4,10,4394.45,3263.32,1131.13
OI0004338,O002095,P0172,1,20,10941.58,8206.13,2735.45
OI0004339,O002095,P0082,2,5,29385.11,17067.62,12317.49
OI0004340,O002095,P0174,5,15,19048.76,12572.25,6476.51
OI0004341,O002096,P0092,3,0,8654.94,5432.73,3222.21
OI0004342,O002096,P0134,5,10,73693.98,61122.45,12571.53
OI0004343,O002096,P0116,1,10,1040.21,717.77,322.44
OI0004344,O002096,P0211,1,15,51234.01,52825.56,-1591.55
OI0004345,O002097,P0012,4,15,206813.5,193106.6,13706.9
OI0004346,O002097,P0065,5,20,11811.6,11244.2,567.4
OI0004347,O002098,P0074,4,15,81625.91,60702.24,20923.67
OI0004348,O002098,P0054,5,0,385232.9,238359.25,146873.65
OI0004349,O002098,P0149,4,0,6529.64,4066.52,2463.12
OI0004350,O002098,P0006,2,0,6414.04,4800.08,1613.96
OI0004351,O002099,P0162,3,10,38987.65,29200.21,9787.44
OI0004352,O002099,P0204,4,0,64666.04,41518.52,23147.52
OI0004353,O002099,P0066,1,10,5327.28,4412.8,914.48
OI0004354,O002100,P0233,5,10,63353.11,55063.85,8289.26
OI0004355,O002101,P0031,1,0,16553.29,9620.56,6932.73
OI0004356,O002102,P0194,4,20,5981.86,4645.96,1335.9
OI0004357,O002102,P0102,5,10,3232.93,1986.7,1246.23
OI0004358,O002103,P0189,4,10,49864.82,43031.0,6833.82
OI0004359,O002105,P0238,4,0,301790.4,209204.04,92586.36
OI0004360,O002105,P0033,4,5,12899.1,10334.56,2564.54
OI0004361,O002105,P0229,4,0,43292.64,33225.56,10067.08
OI0004362,O002106,P0008,4,10,75010.9,64477.24,10533.66
OI0004363,O002107,P0089,4,5,10194.75,6018.84,4175.91
OI0004364,O002107,P0047,3,0,13564.14,10109.85,3454.29
OI0004365,O002108,P0140,2,0,6075.42,4544.28,1531.14
OI0004366,O002109,P0003,1,0,12136.91,9355.05,2781.86
OI0004367,O002109,P0167,4,0,5899.2,3427.64,2471.56
OI0004368,O002110,P0046,3,0,20411.46,11454.3,8957.16
OI0004369,O002110,P0024,5,20,30282.76,25814.1,4468.66
OI0004370,O002111,P0215,4,0,1932.44,1151.12,781.32
OI0004371,O002112,P0225,3,0,50234.4,33596.76,16637.64
OI0004372,O002112,P0097,1,5,34381.06,22632.43,11748.63
OI0004373,O002112,P0183,1,15,2223.96,1899.93,324.03
OI0004374,O002112,P0179,2,10,4992.61,4424.74,567.87
OI0004375,O002113,P0025,4,0,53479.64,37761.44,15718.2
OI0004376,O002113,P0102,2,15,1221.33,794.68,426.65
OI0004377,O002116,P0098,3,25,2945.14,2211.03,734.11
OI0004378,O002116,P0215,4,0,1932.44,1151.12,781.32
OI0004379,O002116,P0190,4,0,10392.68,6551.64,3841.04
OI0004380,O002117,P0016,2,5,8986.39,5782.78,3203.61
OI0004381,O002117,P0111,4,5,12681.82,10265.96,2415.86
OI0004382,O002117,P0117,5,0,106551.65,65155.4,41396.25
OI0004383,O002117,P0246,3,0,173298.48,132056.46,41242.02
OI0004384,O002118,P0011,1,5,12608.76,9521.23,3087.53
OI0004385,O002119,P0129,3,5,13122.74,10506.6,2616.14
OI0004386,O002120,P0186,1,10,3628.09,2457.09,1171.0
OI0004387,O002121,P0016,4,0,18918.72,11565.56,7353.16
OI0004388,O002121,P0189,4,10,49864.82,43031.0,6833.82
OI0004389,O002121,P0089,5,10,12072.74,7523.55,4549.19
OI0004390,O002121,P0197,4,15,43804.27,38120.76,5683.51
OI0004391,O002122,P0152,2,5,6616.41,4583.08,2033.33
OI0004392,O002122,P0006,4,20,10262.46,9600.16,662.3
OI0004393,O002122,P0227,3,10,41805.88,30195.06,11610.82
OI0004394,O002122,P0058,3,15,49452.07,34241.61,15210.46
OI0004395,O002123,P0214,1,15,1275.77,1181.4,94.37
OI0004396,O002124,P0191,4,5,290177.12,171976.28,118200.84
OI0004397,O002124,P0212,5,10,57148.65,36461.95,20686.7
OI0004398,O002125,P0081,1,5,23292.94,19414.64,3878.3
OI0004399,O002125,P0042,3,5,14785.09,8989.08,5796.01
OI0004400,O002125,P0056,2,0,71611.74,46815.04,24796.7
OI0004401,O002125,P0198,2,0,7375.82,4531.14,2844.68
OI0004402,O002126,P0007,4,15,6591.21,4300.04,2291.17
OI0004403,O002126,P0202,1,0,14819.07,8414.4,6404.67
OI0004404,O002128,P0244,3,0,237723.93,138085.74,99638.19
OI0004405,O002128,P0197,3,0,38650.83,28590.57,10060.26
OI0004406,O002128,P0120,5,5,5470.62,4438.0,1032.62
OI0004407,O002128,P0090,3,15,8742.06,6469.74,2272.32
OI0004408,O002129,P0243,4,0,10460.52,7493.28,2967.24
OI0004409,O002130,P0088,1,5,75635.07,49243.12,26391.95
OI0004410,O002130,P0021,2,15,56150.3,49088.12,7062.18
OI0004411,O002134,P0014,3,5,6004.04,4173.63,1830.41
OI0004412,O002134,P0050,1,5,5144.7,3040.54,2104.16
OI0004413,O002135,P0100,2,10,4370.76,3190.78,1179.98
OI0004414,O002135,P0245,1,5,1173.61,769.49,404.12
OI0004415,O002136,P0201,3,10,63598.23,56010.48,7587.75
OI0004416,O002137,P0138,5,10,93100.68,76492.7,16607.98
OI0004417,O002138,P0028,2,15,4515.23,3336.3,1178.93
OI0004418,O002140,P0078,3,10,11415.33,9550.41,1864.92
OI0004419,O002141,P0016,3,10,12770.14,8674.17,4095.97
OI0004420,O002141,P0102,4,20,2298.98,1589.36,709.62
OI0004421,O002143,P0024,2,5,14384.31,10325.64,4058.67
OI0004422,O002143,P0026,4,5,44624.54,36180.8,8443.74
OI0004423,O002145,P0145,5,20,19581.2,19053.45,527.75
OI0004424,O002146,P0107,2,20,26745.25,19595.92,7149.33
OI0004425,O002146,P0231,2,0,9568.5,6416.08,3152.42
OI0004426,O002146,P0110,2,20,4762.19,4707.22,54.97
OI0004427,O002146,P0250,4,0,7009.64,5241.96,1767.68
OI0004428,O002147,P0030,1,20,10162.37,7811.55,2350.82
OI0004429,O002147,P0019,5,20,22196.44,21489.4,707.04
OI0004430,O002147,P0004,4,0,44605.92,33409.52,11196.4
OI0004431,O002147,P0116,3,0,3467.37,2153.31,1314.06
OI0004432,O002148,P0227,5,15,65805.56,50325.1,15480.46
OI0004433,O002148,P0061,4,5,230061.5,168673.16,61388.34
OI0004434,O002148,P0090,3,0,10284.78,6469.74,3815.04
OI0004435,O002148,P0224,4,0,304633.44,224776.8,79856.64
OI0004436,O002149,P0088,3,5,226905.2,147729.36,79175.84
OI0004437,O002149,P0045,4,5,13778.53,10947.12,2831.41
OI0004438,O002150,P0184,2,10,9778.12,6814.4,2963.72
OI0004439,O002150,P0124,5,5,2806.11,1972.15,833.96
OI0004440,O002150,P0208,4,10,47527.52,31233.8,16293.72
OI0004441,O002150,P0193,4,0,12275.64,7255.4,5020.24
OI0004442,O002151,P0250,2,10,3154.34,2620.98,533.36
OI0004443,O002151,P0172,1,0,13676.97,8206.13,5470.84
OI0004444,O002152,P0226,5,5,10792.05,8047.95,2744.1
OI0004445,O002153,P0174,4,15,15239.0,10057.8,5181.2
OI0004446,O002155,P0090,1,10,3085.43,2156.58,928.85
OI0004447,O002156,P0187,2,0,3555.42,2202.7,1352.72
OI0004448,O002156,P0171,1,10,32717.65,25430.75,7286.9
OI0004449,O002156,P0162,4,20,46207.58,34762.16,11445.42
OI0004450,O002156,P0189,2,5,26317.55,21515.5,4802.05
OI0004451,O002158,P0020,5,25,72891.3,70889.85,2001.45
OI0004452,O002158,P0180,3,10,6166.66,4849.17,1317.49
OI0004453,O002158,P0024,2,0,15141.38,10325.64,4815.74
OI0004454,O002158,P0093,5,15,275963.72,226658.0,49305.72
OI0004455,O002159,P0101,2,20,7520.66,7010.5,510.16
OI0004456,O002160,P0112,2,5,7094.33,4537.16,2557.17
OI0004457,O002161,P0083,4,5,29467.94,18382.4,11085.54
OI0004458,O002162,P0007,5,5,9208.3,5375.05,3833.25
OI0004459,O002162,P0249,3,20,26491.06,20550.15,5940.91
OI0004460,O002163,P0068,2,0,4512.48,3521.78,990.7
OI0004461,O002163,P0239,5,0,4203.1,2376.75,1826.35
OI0004462,O002164,P0083,5,0,38773.6,22978.0,15795.6
OI0004463,O002164,P0112,5,5,17735.83,11342.9,6392.93
OI0004464,O002165,P0073,2,0,35855.3,22167.66,13687.64
OI0004465,O002165,P0125,3,0,6188.88,4769.19,1419.69
OI0004466,O002167,P0119,5,5,177231.95,119848.0,57383.95
OI0004467,O002167,P0100,3,0,7284.6,4786.17,2498.43
OI0004468,O002167,P0037,5,5,338427.9,238347.05,100080.85
OI0004469,O002167,P0025,4,5,50805.66,37761.44,13044.22
OI0004470,O002168,P0036,5,0,6530.2,4286.55,2243.65
OI0004471,O002168,P0101,3,5,13396.17,10515.75,2880.42
OI0004472,O002169,P0155,2,10,8225.01,7035.22,1189.79
OI0004473,O002170,P0027,2,10,104277.82,89211.86,15065.96
OI0004474,O002170,P0108,5,0,9251.6,7346.95,1904.65
OI0004475,O002170,P0173,3,5,35333.25,26778.51,8554.74
OI0004476,O002172,P0097,4,5,137524.24,90529.72,46994.52
OI0004477,O002172,P0036,2,0,2612.08,1714.62,897.46
OI0004478,O002173,P0087,1,0,4438.89,2443.56,1995.33
OI0004479,O002173,P0134,5,20,65505.76,61122.45,4383.31
OI0004480,O002174,P0104,3,15,2195.12,1448.82,746.3
OI0004481,O002174,P0058,5,5,92116.61,57069.35,35047.26
OI0004482,O002174,P0069,3,0,14989.08,11400.84,3588.24
OI0004483,O002174,P0002,4,5,29870.74,21913.0,7957.74
OI0004484,O002175,P0218,2,5,103198.8,62484.4,40714.4
OI0004485,O002175,P0197,5,5,61197.15,47650.95,13546.2
OI0004486,O002176,P0241,4,10,4558.61,3286.4,1272.21
OI0004487,O002176,P0196,1,5,3115.15,2405.99,709.16
OI0004488,O002176,P0030,1,5,12067.81,7811.55,4256.26
OI0004489,O002177,P0096,2,10,24826.25,17774.18,7052.07
OI0004490,O002177,P0177,3,5,6955.54,4416.33,2539.21
OI0004491,O002179,P0008,3,0,62509.08,48357.93,14151.15
OI0004492,O002179,P0183,1,5,2485.6,1899.93,585.67
OI0004493,O002179,P0161,4,0,14162.12,11313.12,2849.0
OI0004494,O002179,P0214,3,10,4052.46,3544.2,508.26
OI0004495,O002180,P0125,4,5,7839.25,6358.92,1480.33
OI0004496,O002181,P0133,5,10,18222.53,12953.65,5268.88
OI0004497,O002181,P0077,1,0,11188.12,8872.29,2315.83
OI0004498,O002181,P0030,4,0,50811.84,31246.2,19565.64
OI0004499,O002181,P0058,5,15,82420.12,57069.35,25350.77
OI0004500,O002182,P0090,3,5,9770.54,6469.74,3300.8
OI0004501,O002182,P0156,2,20,7479.55,7201.4,278.15
OI0004502,O002183,P0033,5,5,16123.88,12918.2,3205.68
OI0004503,O002183,P0074,4,20,76824.38,60702.24,16122.14
OI0004504,O002183,P0212,2,20,20319.52,14584.78,5734.74
OI0004505,O002184,P0080,4,5,20651.4,16392.2,4259.2
OI0004506,O002184,P0028,3,5,7569.66,5004.45,2565.21
OI0004507,O002185,P0207,3,0,14221.05,10112.58,4108.47
OI0004508,O002187,P0009,1,0,49978.69,28996.24,20982.45
OI0004509,O002188,P0222,1,10,9398.71,7338.33,2060.38
OI0004510,O002188,P0057,5,5,16978.4,10273.4,6705.0
OI0004511,O002188,P0146,2,20,2278.05,1841.26,436.79
OI0004512,O002188,P0165,3,5,171772.55,121359.99,50412.56
OI0004513,O002189,P0144,1,10,753.28,624.67,128.61
OI0004514,O002189,P0230,2,5,7647.01,5033.64,2613.37
OI0004515,O002189,P0182,1,0,9323.73,6491.73,2832.0
OI0004516,O002192,P0126,3,5,14625.52,11209.65,3415.87
OI0004517,O002192,P0179,5,25,10401.26,11061.85,-660.59
OI0004518,O002192,P0027,2,15,98484.6,89211.86,9272.74
OI0004519,O002192,P0235,5,0,319749.65,202465.55,117284.1
OI0004520,O002193,P0175,4,0,202810.96,143218.68,59592.28
OI0004521,O002194,P0146,1,20,1139.02,920.63,218.39
OI0004522,O002194,P0233,1,10,12670.62,11012.77,1657.85
OI0004523,O002194,P0242,1,15,12046.11,10760.78,1285.33
OI0004524,O002194,P0065,5,10,13288.05,11244.2,2043.85
OI0004525,O002195,P0043,1,15,795.48,601.63,193.85
OI0004526,O002195,P0145,3,15,12483.02,11432.07,1050.95
OI0004527,O002199,P0084,1,0,2912.67,1649.56,1263.11
OI0004528,O002199,P0143,5,0,146705.0,88957.9,57747.1
OI0004529,O002199,P0192,4,0,15037.88,11395.8,3642.08
OI0004530,O002199,P0076,2,15,2850.32,2579.3,271.02
OI0004531,O002201,P0143,2,5,55747.9,35583.16,20164.74
OI0004532,O002201,P0116,2,0,2311.58,1435.54,876.04
OI0004533,O002201,P0248,4,5,8951.89,6779.64,2172.25
OI0004534,O002202,P0106,1,10,2208.34,1719.64,488.7
OI0004535,O002202,P0012,3,10,164234.25,144829.95,19404.3
OI0004536,O002203,P0172,1,15,11625.42,8206.13,3419.29
OI0004537,O002205,P0002,2,0,15721.44,10956.5,4764.94
OI0004538,O002206,P0238,5,0,377238.0,261505.05,115732.95
OI0004539,O002206,P0050,4,15,18412.6,12162.16,6250.44
OI0004540,O002206,P0117,4,10,76717.19,52124.32,24592.87
OI0004541,O002207,P0014,2,0,4213.36,2782.42,1430.94
OI0004542,O002207,P0233,1,0,14078.47,11012.77,3065.7
OI0004543,O002208,P0231,4,10,17223.3,12832.16,4391.14
OI0004544,O002210,P0241,2,20,2026.05,1643.2,382.85
OI0004545,O002210,P0043,5,5,4445.34,3008.15,1437.19
OI0004546,O002212,P0043,1,5,889.07,601.63,287.44
OI0004547,O002212,P0029,1,25,2602.22,2132.69,469.53
OI0004548,O002212,P0094,5,0,61302.75,48410.8,12891.95
OI0004549,O002212,P0069,1,15,4246.91,3800.28,446.63
OI0004550,O002213,P0117,2,10,38358.59,26062.16,12296.43
OI0004551,O002213,P0188,2,15,41044.34,26844.12,14200.22
OI0004552,O002214,P0218,2,10,97767.29,62484.4,35282.89
OI0004553,O002214,P0211,4,0,241101.24,188662.72,52438.52
OI0004554,O002214,P0239,5,15,3572.64,2376.75,1195.89
OI0004555,O002215,P0079,2,10,65518.83,44070.9,21447.93
OI0004556,O002215,P0150,4,0,168818.96,100102.28,68716.68
OI0004557,O002216,P0166,3,15,98064.94,80085.57,17979.37
OI0004558,O002216,P0168,1,0,11572.04,8324.3,3247.74
OI0004559,O002216,P0069,2,15,8493.81,7600.56,893.25
OI0004560,O002216,P0158,2,20,17811.26,14793.52,3017.74
OI0004561,O002218,P0093,5,5,308430.04,226658.0,81772.04
OI0004562,O002218,P0218,2,20,86904.26,62484.4,24419.86
OI0004563,O002218,P0135,2,0,9010.18,5406.8,3603.38
OI0004564,O002219,P0166,5,0,192284.2,119174.95,73109.25
OI0004565,O002219,P0133,4,0,16197.8,10362.92,5834.88
OI0004566,O002220,P0090,3,40,6170.87,6469.74,-298.87
OI0004567,O002221,P0094,2,10,22068.99,19364.32,2704.67
OI0004568,O002221,P0054,1,0,77046.58,47671.85,29374.73
OI0004569,O002221,P0005,5,10,17083.89,13605.7,3478.19
OI0004570,O002221,P0179,1,25,2080.25,2212.37,-132.12
OI0004571,O002222,P0017,5,5,13597.63,9205.0,4392.63
OI0004572,O002222,P0110,2,10,5357.47,4707.22,650.25
OI0004573,O002222,P0120,2,5,2188.25,1775.2,413.05
OI0004574,O002223,P0071,3,15,9628.9,6625.95,3002.95
OI0004575,O002224,P0208,1,10,11881.88,7808.45,4073.43
OI0004576,O002225,P0122,2,20,2464.09,2106.4,357.69
OI0004577,O002226,P0201,5,10,105997.05,93350.8,12646.25
OI0004578,O002226,P0133,3,25,9111.26,7772.19,1339.07
OI0004579,O002226,P0078,1,15,3593.71,3183.47,410.24
OI0004580,O002227,P0108,5,20,7401.28,7346.95,54.33
OI0004581,O002227,P0048,5,25,12206.29,12050.35,155.94
OI0004582,O002228,P0189,1,25,10388.51,10757.75,-369.24
OI0004583,O002228,P0139,4,10,13645.55,11178.48,2467.07
OI0004584,O002228,P0216,1,15,19459.82,13216.63,6243.19
OI0004585,O002229,P0092,4,15,9808.93,7243.64,2565.29
OI0004586,O002230,P0146,4,0,5695.12,3682.52,2012.6
OI0004587,O002231,P0247,3,5,91932.22,77038.95,14893.27
OI0004588,O002231,P0196,2,25,4918.67,4811.98,106.69
OI0004589,O002232,P0085,3,20,164772.24,158644.92,6127.32
OI0004590,O002232,P0089,4,5,10194.75,6018.84,4175.91
OI0004591,O002233,P0109,1,0,4173.23,3020.15,1153.08
OI0004592,O002233,P0210,3,10,10291.91,8932.02,1359.89
OI0004593,O002233,P0154,5,0,74353.65,49179.95,25173.7
